RR,time
729,2023-04-13 14-42-22.892000
751,2023-04-13 14-42-23.643000
784,2023-04-13 14-42-24.427000
811,2023-04-13 14-42-25.238000
831,2023-04-13 14-42-26.069000
815,2023-04-13 14-42-26.884000
797,2023-04-13 14-42-27.681000
782,2023-04-13 14-42-28.463000
750,2023-04-13 14-42-29.213000
732,2023-04-13 14-42-29.945000
722,2023-04-13 14-42-30.667000
726,2023-04-13 14-42-31.393000
736,2023-04-13 14-42-32.129000
767,2023-04-13 14-42-32.896000
788,2023-04-13 14-42-33.684000
773,2023-04-13 14-42-34.457000
799,2023-04-13 14-42-35.256000
797,2023-04-13 14-42-36.053000
782,2023-04-13 14-42-36.835000
746,2023-04-13 14-42-37.581000
732,2023-04-13 14-42-38.313000
710,2023-04-13 14-42-39.023000
701,2023-04-13 14-42-39.724000
692,2023-04-13 14-42-40.416000
681,2023-04-13 14-42-41.097000
707,2023-04-13 14-42-41.804000
732,2023-04-13 14-42-42.536000
768,2023-04-13 14-42-43.304000
780,2023-04-13 14-42-44.084000
896,2023-04-13 14-42-44.980000
942,2023-04-13 14-42-45.922000
935,2023-04-13 14-42-46.857000
849,2023-04-13 14-42-47.706000
818,2023-04-13 14-42-48.524000
796,2023-04-13 14-42-49.320000
775,2023-04-13 14-42-50.095000
748,2023-04-13 14-42-50.843000
733,2023-04-13 14-42-51.576000
728,2023-04-13 14-42-52.304000
729,2023-04-13 14-42-53.033000
747,2023-04-13 14-42-53.780000
771,2023-04-13 14-42-54.551000
797,2023-04-13 14-42-55.348000
781,2023-04-13 14-42-56.129000
798,2023-04-13 14-42-56.927000
822,2023-04-13 14-42-57.749000
841,2023-04-13 14-42-58.590000
827,2023-04-13 14-42-59.417000
807,2023-04-13 14-43-00.224000
783,2023-04-13 14-43-01.007000
760,2023-04-13 14-43-01.767000
740,2023-04-13 14-43-02.507000
744,2023-04-13 14-43-03.251000
751,2023-04-13 14-43-04.002000
779,2023-04-13 14-43-04.781000
798,2023-04-13 14-43-05.579000
793,2023-04-13 14-43-06.372000
789,2023-04-13 14-43-07.161000
782,2023-04-13 14-43-07.943000
746,2023-04-13 14-43-08.689000
754,2023-04-13 14-43-09.443000
766,2023-04-13 14-43-10.209000
773,2023-04-13 14-43-10.982000
781,2023-04-13 14-43-11.763000
724,2023-04-13 14-43-12.487000
712,2023-04-13 14-43-13.199000
686,2023-04-13 14-43-13.885000
684,2023-04-13 14-43-14.569000
690,2023-04-13 14-43-15.259000
703,2023-04-13 14-43-15.962000
693,2023-04-13 14-43-16.655000
721,2023-04-13 14-43-17.376000
753,2023-04-13 14-43-18.129000
769,2023-04-13 14-43-18.898000
763,2023-04-13 14-43-19.661000
763,2023-04-13 14-43-20.424000
745,2023-04-13 14-43-21.169000
701,2023-04-13 14-43-21.870000
712,2023-04-13 14-43-22.582000
699,2023-04-13 14-43-23.281000
688,2023-04-13 14-43-23.969000
708,2023-04-13 14-43-24.677000
784,2023-04-13 14-43-25.461000
797,2023-04-13 14-43-26.258000
829,2023-04-13 14-43-27.087000
822,2023-04-13 14-43-27.909000
806,2023-04-13 14-43-28.715000
794,2023-04-13 14-43-29.509000
